trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
138,False,"{'a': 0.5, 'e': 0.0961}",20,13,13.17595269001826,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
139,False,"{'a': 0.5, 'e': 0.093025}",20,13,6.333245236283151,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
140,False,"{'a': 0.5, 'e': 0.09}",25,14,25.42740762531151,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
141,False,"{'a': 0.5, 'e': 0.087025}",35,18,29.152907036017957,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
142,False,"{'a': 0.5, 'e': 0.0841}",25,8,17.802287921099232,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
143,False,"{'a': 0.5, 'e': 0.081225}",35,17,30.539022151688457,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
144,False,"{'a': 0.5, 'e': 0.0784}",20,7,18.49152878512072,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
145,False,"{'a': 0.5, 'e': 0.075625}",20,7,9.797253347534326,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 0}",1
146,False,"{'a': 0.5, 'e': 0.0729}",30,16,24.32336007277971,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
147,False,"{'a': 0.5, 'e': 0.070225}",25,17,10.634707803849071,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
148,False,"{'a': 0.5, 'e': 0.0676}",20,11,18.634142033276536,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
149,False,"{'a': 0.5, 'e': 0.065025}",25,19,12.111831514384548,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
150,False,"{'a': 0.5, 'e': 0.0625}",25,9,16.69848169570434,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
151,False,"{'a': 0.5, 'e': 0.060025}",20,14,-1.6873960744259113,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
152,False,"{'a': 0.5, 'e': 0.0576}",25,18,6.7730852732379025,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
153,False,"{'a': 0.5, 'e': 0.055225}",20,4,25.035583196171686,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
154,False,"{'a': 0.5, 'e': 0.0529}",25,15,18.49806708960081,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
