trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
143,False,"{'a': 0.7, 'e': 4.8902146804244705e-05}",30,0,45.90908104895216,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
144,False,"{'a': 0.7, 'e': 4.8225308641975306e-05}",20,5,19.342397863167967,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
145,False,"{'a': 0.7, 'e': 4.756242568370987e-05}",30,15,28.58643809789543,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
146,False,"{'a': 0.7, 'e': 4.6913116907487336e-05}",35,0,48.17055955916698,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
147,False,"{'a': 0.7, 'e': 4.627701420704336e-05}",20,9,17.046323504852445,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
148,False,"{'a': 0.7, 'e': 4.565376186997809e-05}",20,2,27.380365378210428,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
149,False,"{'a': 0.7, 'e': 4.504301608035674e-05}",20,3,24.10872787238399,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
150,False,"{'a': 0.7, 'e': 4.4444444444444447e-05}",20,9,19.240362141389255,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
151,False,"{'a': 0.7, 'e': 4.385772553835358e-05}",20,0,33.95017825293297,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
152,False,"{'a': 0.7, 'e': 4.3282548476454294e-05}",20,3,31.076360419831612,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
153,False,"{'a': 0.7, 'e': 4.2718612499466016e-05}",30,10,-27.531422985372842,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",1
154,False,"{'a': 0.7, 'e': 4.2165626581210996e-05}",25,0,34.65507798989482,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
155,False,"{'a': 0.7, 'e': 4.162330905306972e-05}",20,15,8.3990577283104,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
