trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
22,False,"{'a': 0.5, 'e': 0.3389090338563629}",20,0,-45.95328968813685,"{0: 15, 1: 1, 2: 2, 3: 2, 4: 0}",0
23,False,"{'a': 0.5, 'e': 0.33413917684421895}",25,0,34.011739284275095,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
24,False,"{'a': 0.5, 'e': 0.3296119205244061}",20,0,-42.07176538619399,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
25,False,"{'a': 0.5, 'e': 0.3253055608807534}",25,17,-8.546267078739247,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
26,False,"{'a': 0.5, 'e': 0.32120110813864894}",30,5,-81.50274174192269,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",1
27,False,"{'a': 0.5, 'e': 0.3172818579717865}",20,0,-2.0973359087799146,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
28,False,"{'a': 0.5, 'e': 0.31353304354467576}",20,7,-85.59304548255949,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 2}",1
29,False,"{'a': 0.5, 'e': 0.3099415508554722}",30,0,9.868187617096114,"{0: 28, 1: 1, 2: 0, 3: 1, 4: 0}",0
30,False,"{'a': 0.5, 'e': 0.3064956841121182}",25,0,-1.1651286845164417,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
31,False,"{'a': 0.5, 'e': 0.3031849709985139}",30,20,-0.7300861010831312,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
32,False,"{'a': 0.5, 'e': 0.3}",20,0,-66.3965594468124,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
33,False,"{'a': 0.5, 'e': 0.29693228368792646}",20,2,-25.245719247429175,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
34,False,"{'a': 0.5, 'e': 0.29397414317098475}",20,7,-31.493688739103415,"{0: 10, 1: 1, 2: 0, 3: 2, 4: 0}",1
35,False,"{'a': 0.5, 'e': 0.29111860991873656}",20,0,17.27570330867551,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
36,False,"{'a': 0.5, 'e': 0.28835934193058693}",20,8,10.956993432636441,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
37,False,"{'a': 0.5, 'e': 0.2856905518191413}",25,17,-5.824290958245182,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
38,False,"{'a': 0.5, 'e': 0.2831069448426142}",25,3,-26.685164567817203,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 1}",1
39,False,"{'a': 0.5, 'e': 0.28060366528769165}",30,13,-1.641791188240922,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
40,False,"{'a': 0.5, 'e': 0.2781762498950185}",25,0,-20.367849208436756,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
41,False,"{'a': 0.5, 'e': 0.2758205872514956}",25,12,17.686537683386756,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
42,False,"{'a': 0.5, 'e': 0.27353288225983613}",25,18,12.093190497790898,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
43,False,"{'a': 0.5, 'e': 0.2713096249462249}",25,17,-31.925527692054754,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 1}",1
44,False,"{'a': 0.5, 'e': 0.26914756298902676}",25,7,-14.419640780275019,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 0}",1
45,False,"{'a': 0.5, 'e': 0.2670436774511342}",20,0,9.263262861376658,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
46,False,"{'a': 0.5, 'e': 0.2649951612802628}",25,7,20.00617684610319,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
