trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
20,False,"{'a': 0.9, 'e': 0.8999999999999999}",20,0,-28.79076414577139,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
21,False,"{'a': 0.9, 'e': 0.8949999999999999}",30,0,-122.96470630946469,"{0: 16, 1: 3, 2: 10, 3: 1, 4: 0}",0
22,False,"{'a': 0.9, 'e': 0.8899999999999999}",30,0,-145.65986419164076,"{0: 17, 1: 4, 2: 6, 3: 2, 4: 1}",0
23,False,"{'a': 0.9, 'e': 0.8849999999999999}",20,0,-78.72673788692954,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
24,False,"{'a': 0.9, 'e': 0.8799999999999999}",20,0,-112.28870663377211,"{0: 11, 1: 4, 2: 3, 3: 0, 4: 2}",0
25,False,"{'a': 0.9, 'e': 0.8749999999999999}",20,0,-80.03837765331464,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
26,False,"{'a': 0.9, 'e': 0.8699999999999999}",25,3,-170.8102318642201,"{0: 11, 1: 0, 2: 7, 3: 2, 4: 2}",1
27,False,"{'a': 0.9, 'e': 0.8649999999999999}",30,0,-218.7931127303089,"{0: 19, 1: 1, 2: 5, 3: 1, 4: 4}",0
28,False,"{'a': 0.9, 'e': 0.8599999999999999}",20,0,-114.20776910623921,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
29,False,"{'a': 0.9, 'e': 0.8549999999999999}",20,0,-42.01209867410409,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
30,False,"{'a': 0.9, 'e': 0.8499999999999999}",30,0,-53.30975308656427,"{0: 21, 1: 3, 2: 5, 3: 1, 4: 0}",0
31,False,"{'a': 0.9, 'e': 0.8449999999999999}",30,0,-136.3615905072692,"{0: 19, 1: 2, 2: 7, 3: 0, 4: 2}",0
32,False,"{'a': 0.9, 'e': 0.8399999999999999}",20,0,-87.23230692727222,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
33,False,"{'a': 0.9, 'e': 0.8349999999999999}",35,0,-66.30636921309944,"{0: 27, 1: 3, 2: 4, 3: 0, 4: 1}",0
34,False,"{'a': 0.9, 'e': 0.8299999999999998}",30,0,-135.17058458085899,"{0: 17, 1: 4, 2: 7, 3: 1, 4: 1}",0
35,False,"{'a': 0.9, 'e': 0.8249999999999998}",20,0,-89.89891875327254,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
36,False,"{'a': 0.9, 'e': 0.8199999999999998}",20,0,-124.62462876495894,"{0: 11, 1: 4, 2: 2, 3: 1, 4: 2}",0
37,False,"{'a': 0.9, 'e': 0.8149999999999998}",20,12,-4.027916255171301,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
38,False,"{'a': 0.9, 'e': 0.8099999999999998}",30,12,-76.94706584101026,"{0: 10, 1: 4, 2: 3, 3: 0, 4: 1}",1
39,False,"{'a': 0.9, 'e': 0.8049999999999998}",20,0,-73.14956890309648,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
40,False,"{'a': 0.9, 'e': 0.7999999999999998}",25,0,-79.35577850964684,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
41,False,"{'a': 0.9, 'e': 0.7949999999999998}",25,0,-76.58020400436862,"{0: 17, 1: 1, 2: 5, 3: 2, 4: 0}",0
42,False,"{'a': 0.9, 'e': 0.7899999999999998}",20,0,-44.95964823059046,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
43,False,"{'a': 0.9, 'e': 0.7849999999999998}",20,0,-94.59916914720355,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
44,False,"{'a': 0.9, 'e': 0.7799999999999998}",30,0,-73.69259013932255,"{0: 21, 1: 1, 2: 7, 3: 1, 4: 0}",0
45,False,"{'a': 0.9, 'e': 0.7749999999999998}",20,9,-40.74898041687722,"{0: 6, 1: 0, 2: 5, 3: 0, 4: 0}",1
46,False,"{'a': 0.9, 'e': 0.7699999999999998}",25,0,-110.96282781493731,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 3}",0
47,False,"{'a': 0.9, 'e': 0.7649999999999998}",20,0,-81.31972603259896,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
48,False,"{'a': 0.9, 'e': 0.7599999999999998}",20,0,-54.04561286161348,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
49,False,"{'a': 0.9, 'e': 0.7549999999999998}",30,1,-54.88275281455517,"{0: 21, 1: 1, 2: 7, 3: 0, 4: 0}",1
